ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
13507,1,1,265,2328,2063
13508,0,0,57,0,-57
13509,1,0,31,0,-31
13510,0,0,35,0,-35
13511,0,0,112,0,-112
13512,0,0,133,0,-133
13513,1,0,41,0,-41
13514,1,1,1123,1213,90
13515,1,1,1089,1334,245
13516,1,0,27,0,-27
13517,0,0,27,0,-27
13518,1,0,159,0,-159
13519,1,1,225,1373,1148
13520,1,1,163,1687,1524
13521,0,0,38,0,-38
13522,1,0,61,0,-61
13523,0,0,23,0,-23
13524,0,0,10,0,-10
13525,1,1,1131,1681,550
13526,0,0,12,0,-12
13527,1,0,8,0,-8
13528,1,1,1071,1416,345
13529,1,1,81,1300,1219
13530,1,1,539,1691,1152
13531,1,1,1181,1798,617
13532,0,0,81,0,-81
13533,0,0,83,0,-83
13534,0,0,9,0,-9
13535,1,0,24,0,-24
13536,0,0,25,0,-25
13537,1,1,477,1235,758
13538,1,1,156,1215,1059
13539,0,0,43,0,-43
13540,1,1,156,2328,2172
13541,1,0,9,0,-9
13542,0,0,12,0,-12
13543,1,0,11,0,-11
13544,0,0,8,0,-8
13545,1,1,266,1823,1557
13546,0,0,100,0,-100
13547,0,0,4,0,-4
13548,0,0,30,0,-30
13549,1,0,9,0,-9
13550,0,0,3,0,-3
13551,1,0,3,0,-3
13552,0,0,15,0,-15
13553,1,1,1973,1330,-643
13554,1,0,20,0,-20
13555,0,0,28,0,-28
13556,0,0,2,0,-2
13557,0,0,17,0,-17
13558,0,0,2,0,-2
13559,1,1,452,1441,989
13560,1,0,31,0,-31
13561,1,0,37,0,-37
13562,1,1,1294,1699,405
13563,1,0,42,0,-42
13564,0,0,40,0,-40
13565,0,0,20,0,-20
13566,1,1,170,2222,2052
13567,1,0,12,0,-12
13568,0,0,16,0,-16
13569,1,0,1,0,-1
13570,1,0,177,0,-177
13571,0,0,3,0,-3
13572,0,0,11,0,-11
13573,0,0,42,0,-42
13574,1,0,11,0,-11
13575,1,1,917,1468,551
13576,1,0,80,0,-80
13577,0,0,17,0,-17
13578,1,0,1,0,-1
13579,1,1,40,1629,1589
13580,1,1,1247,1299,52
13581,0,0,52,0,-52
13582,1,0,9,0,-9
13583,1,1,136,2368,2232
13584,1,0,70,0,-70
13585,1,1,930,1233,303
13586,1,1,857,1316,459
13587,0,0,32,0,-32
13588,1,1,468,1346,878
13589,0,0,43,0,-43
13590,1,1,1299,2692,1393
13591,1,0,21,0,-21
13592,0,0,46,0,-46
13593,1,0,101,0,-101
13594,1,0,11,0,-11
13595,0,0,28,0,-28
13596,1,1,957,1654,697
13597,1,0,24,0,-24
13598,1,0,1,0,-1
13599,1,0,34,0,-34
13600,1,0,88,0,-88
13601,0,0,1,0,-1
13602,0,0,46,0,-46
13603,0,0,161,0,-161
13604,1,0,16,0,-16
13605,1,1,335,1210,875
13606,1,0,42,0,-42
13607,1,1,364,3237,2873
13608,1,0,12,0,-12
13609,0,0,39,0,-39
13610,1,1,534,1956,1422
13611,1,0,15,0,-15
13612,1,0,2,0,-2
13613,1,1,527,2798,2271
13614,0,0,17,0,-17
13615,0,0,16,0,-16
13616,1,0,5,0,-5
13617,0,0,10,0,-10
13618,1,0,18,0,-18
13619,1,1,749,1364,615
13620,1,0,62,0,-62
13621,1,0,68,0,-68
13622,1,0,157,0,-157
13623,1,0,24,0,-24
13624,1,0,58,0,-58
13625,1,0,169,0,-169
13626,1,0,53,0,-53
13627,1,0,62,0,-62
13628,1,0,43,0,-43
13629,1,1,1289,1568,279
13630,1,0,1,0,-1
13631,1,0,32,0,-32
13632,1,0,8,0,-8
13633,0,0,3,0,-3
13634,1,0,58,0,-58
13635,0,0,21,0,-21
13636,1,0,27,0,-27
13637,1,1,121,1272,1151
13638,1,0,90,0,-90
13639,1,1,813,1242,429
13640,1,0,31,0,-31
13641,1,0,87,0,-87
13642,1,0,39,0,-39
13643,1,1,185,1662,1477
13644,1,1,380,1612,1232
13645,0,0,28,0,-28
13646,1,0,33,0,-33
13647,0,0,8,0,-8
13648,1,0,2,0,-2
13649,0,0,66,0,-66
13650,1,1,448,1216,768
13651,1,0,11,0,-11
13652,0,0,84,0,-84
13653,1,1,2038,1295,-743
13654,1,1,27,1882,1855
13655,1,0,91,0,-91
13656,0,0,29,0,-29
13657,1,1,80,1277,1197
13658,1,0,5,0,-5
13659,1,1,65,1580,1515
13660,0,0,75,0,-75
13661,1,0,32,0,-32
13662,0,0,27,0,-27
13663,1,1,65,1420,1355
13664,0,0,90,0,-90
13665,1,1,497,3069,2572
13666,1,1,374,1746,1372
13667,0,0,103,0,-103
13668,1,0,20,0,-20
13669,0,0,55,0,-55
13670,1,0,129,0,-129
13671,1,1,366,1248,882
13672,1,0,78,0,-78
13673,1,1,115,1486,1371
13674,1,0,4,0,-4
13675,0,0,121,0,-121
13676,1,1,940,1356,416
13677,1,0,66,0,-66
13678,1,1,257,1223,966
13679,1,0,174,0,-174
13680,1,0,85,0,-85
13681,1,0,101,0,-101
13682,0,0,12,0,-12
13683,0,0,3,0,-3
13684,1,0,10,0,-10
13685,1,1,661,1202,541
13686,0,0,17,0,-17
13687,0,0,10,0,-10
13688,1,1,495,1406,911
13689,1,0,22,0,-22
13690,1,1,1136,1669,533
13691,1,0,0,0,0
13692,0,0,10,0,-10
13693,0,0,30,0,-30
13694,0,0,4,0,-4
13695,1,1,192,1675,1483
13696,0,0,6,0,-6
13697,1,1,249,1325,1076
13698,1,1,1397,1230,-167
13699,1,1,71,1210,1139
13700,1,1,1596,1384,-212
13701,0,0,80,0,-80
13702,0,0,95,0,-95
13703,1,0,24,0,-24
13704,1,1,1688,1214,-474
13705,1,0,4,0,-4
13706,1,0,44,0,-44
13707,1,0,6,0,-6
13708,0,0,4,0,-4
13709,1,1,231,1373,1142
13710,1,0,0,0,0
13711,0,0,60,0,-60
13712,0,0,109,0,-109
13713,1,0,81,0,-81
13714,0,0,4,0,-4
13715,0,0,60,0,-60
13716,0,0,32,0,-32
13717,0,0,21,0,-21
13718,0,0,19,0,-19
13719,1,0,147,0,-147
13720,0,0,8,0,-8
13721,1,1,2200,1364,-836
13722,0,0,14,0,-14
13723,1,1,387,1263,876
13724,0,0,21,0,-21
13725,0,0,30,0,-30
13726,1,0,16,0,-16
13727,0,0,18,0,-18
13728,1,0,60,0,-60
13729,1,0,26,0,-26
13730,0,0,17,0,-17
13731,0,0,7,0,-7
13732,0,0,45,0,-45
13733,0,0,37,0,-37
13734,1,1,809,1241,432
13735,1,1,166,1388,1222
13736,1,1,472,1729,1257
13737,1,0,0,0,0
13738,1,0,110,0,-110
13739,0,0,68,0,-68
13740,0,0,75,0,-75
13741,1,1,355,1588,1233
13742,0,0,89,0,-89
13743,1,0,51,0,-51
13744,1,1,208,2332,2124
13745,0,0,13,0,-13
13746,1,0,1,0,-1
13747,0,0,1,0,-1
13748,1,0,49,0,-49
13749,1,1,734,1301,567
13750,1,1,368,1335,967
13751,0,0,90,0,-90
13752,0,0,37,0,-37
13753,0,0,18,0,-18
13754,1,1,338,1421,1083
13755,0,0,14,0,-14
13756,1,1,105,1201,1096
13757,1,1,536,1344,808
13758,1,0,11,0,-11
13759,1,0,40,0,-40
13760,1,1,352,6706,6354
13761,1,1,2325,1506,-819
13762,1,1,377,1660,1283
13763,1,0,21,0,-21
13764,0,0,161,0,-161
13765,1,1,307,1409,1102
13766,1,1,1005,1463,458
13767,1,0,125,0,-125
13768,1,1,608,1214,606
13769,0,0,41,0,-41
13770,1,0,84,0,-84
13771,1,1,191,1487,1296
13772,1,0,47,0,-47
13773,1,1,303,1282,979
13774,0,0,48,0,-48
13775,0,0,37,0,-37
13776,1,1,200,1657,1457
13777,1,1,668,1275,607
13778,0,0,38,0,-38
13779,1,1,1090,1477,387
13780,1,0,4,0,-4
13781,1,1,206,1200,994
13782,1,0,25,0,-25
13783,1,0,14,0,-14
13784,1,1,491,1224,733
13785,1,1,232,1204,972
13786,1,0,18,0,-18
13787,1,1,80,1261,1181
13788,0,0,87,0,-87
13789,0,0,78,0,-78
13790,1,1,179,1335,1156
13791,1,0,17,0,-17
13792,1,0,100,0,-100
13793,1,0,66,0,-66
13794,0,0,8,0,-8
13795,1,1,436,1387,951
13796,0,0,95,0,-95
13797,1,0,46,0,-46
13798,1,0,4,0,-4
13799,1,1,161,1254,1093
13800,0,0,23,0,-23
13801,1,0,154,0,-154
13802,1,0,0,0,0
13803,0,0,36,0,-36
13804,0,0,50,0,-50
13805,1,1,75,1955,1880
13806,0,0,19,0,-19
13807,0,0,19,0,-19
13808,1,1,163,1358,1195
13809,1,0,15,0,-15
13810,0,0,15,0,-15
13811,1,0,48,0,-48
13812,0,0,18,0,-18
13813,0,0,54,0,-54
13814,1,1,1171,1210,39
13815,1,1,1276,1912,636
13816,0,0,25,0,-25
13817,1,0,40,0,-40
13818,1,0,5,0,-5
13819,0,0,76,0,-76
13820,1,0,6,0,-6
13821,0,0,27,0,-27
13822,1,1,528,1325,797
13823,1,1,447,1320,873
13824,1,1,192,1412,1220
13825,1,0,12,0,-12
13826,0,0,40,0,-40
13827,1,1,44,1282,1238
13828,0,0,9,0,-9
13829,0,0,6,0,-6
13830,1,0,19,0,-19
13831,0,0,48,0,-48
13832,0,0,0,0,0
13833,1,1,752,1380,628
13834,1,1,436,1321,885
13835,0,0,39,0,-39
13836,0,0,3,0,-3
13837,1,0,33,0,-33
13838,1,1,1774,1713,-61
13839,1,0,7,0,-7
13840,0,0,32,0,-32
13841,1,1,161,1784,1623
13842,1,1,284,1376,1092
13843,1,1,317,1434,1117
13844,1,1,310,1765,1455
13845,0,0,18,0,-18
13846,1,1,840,1295,455
13847,0,0,2,0,-2
13848,1,0,31,0,-31
13849,0,0,103,0,-103
13850,1,1,102,1465,1363
13851,1,0,57,0,-57
13852,0,0,142,0,-142
13853,1,1,757,1313,556
13854,1,1,569,1400,831
13855,0,0,87,0,-87
13856,1,0,4,0,-4
13857,1,0,34,0,-34
13858,0,0,0,0,0
13859,0,0,38,0,-38
13860,1,0,2,0,-2
13861,1,1,191,1464,1273
13862,1,0,21,0,-21
13863,1,1,163,1366,1203
13864,0,0,7,0,-7
13865,0,0,63,0,-63
13866,0,0,100,0,-100
13867,1,1,422,1256,834
13868,0,0,110,0,-110
13869,0,0,40,0,-40
13870,0,0,139,0,-139
13871,0,0,125,0,-125
13872,1,1,286,1774,1488
13873,1,0,5,0,-5
13874,1,1,85,2429,2344
13875,1,0,96,0,-96
13876,0,0,14,0,-14
13877,0,0,0,0,0
13878,0,0,133,0,-133
13879,1,1,106,1675,1569
13880,0,0,51,0,-51
13881,1,1,250,1544,1294
13882,1,1,1114,1903,789
13883,1,1,132,1983,1851
13884,1,1,1147,1507,360
13885,0,0,14,0,-14
13886,1,1,894,1207,313
13887,1,0,4,0,-4
13888,0,0,91,0,-91
13889,1,0,3,0,-3
13890,1,1,37,1221,1184
13891,1,1,621,1415,794
13892,0,0,7,0,-7
13893,1,0,98,0,-98
13894,1,0,123,0,-123
13895,0,0,3,0,-3
13896,1,1,236,1336,1100
13897,1,0,9,0,-9
13898,1,0,2,0,-2
13899,0,0,28,0,-28
13900,1,1,196,2089,1893
13901,0,0,24,0,-24
13902,0,0,39,0,-39
13903,0,0,24,0,-24
13904,1,0,24,0,-24
13905,0,0,172,0,-172
13906,0,0,16,0,-16
13907,0,0,41,0,-41
13908,0,0,89,0,-89
13909,0,0,19,0,-19
13910,1,1,157,1251,1094
13911,0,0,163,0,-163
13912,1,1,1106,1555,449
13913,1,0,1,0,-1
13914,1,1,744,1204,460
13915,0,0,83,0,-83
13916,0,0,80,0,-80
13917,1,1,133,3440,3307
13918,1,0,90,0,-90
13919,1,0,9,0,-9
13920,0,0,2,0,-2
13921,1,1,334,1342,1008
13922,0,0,0,0,0
13923,1,0,37,0,-37
13924,1,1,588,1262,674
13925,1,0,51,0,-51
13926,1,1,310,1503,1193
13927,1,1,1233,1433,200
13928,1,1,1830,1320,-510
13929,1,0,3,0,-3
13930,0,0,4,0,-4
13931,1,0,15,0,-15
13932,1,0,124,0,-124
13933,1,0,36,0,-36
13934,1,1,216,1324,1108
13935,0,0,165,0,-165
13936,0,0,124,0,-124
13937,1,1,1471,2092,621
13938,0,0,48,0,-48
13939,0,0,98,0,-98
13940,1,1,191,1255,1064
13941,0,0,53,0,-53
13942,0,0,46,0,-46
13943,0,0,3,0,-3
13944,1,1,344,1216,872
13945,1,1,92,2252,2160
13946,1,1,577,2210,1633
13947,1,1,1540,1397,-143
13948,0,0,15,0,-15
13949,1,0,14,0,-14
13950,0,0,10,0,-10
13951,1,1,589,1286,697
13952,0,0,147,0,-147
13953,0,0,30,0,-30
13954,1,0,132,0,-132
13955,0,0,26,0,-26
13956,1,1,910,1815,905
13957,1,0,2,0,-2
13958,0,0,10,0,-10
13959,1,1,789,1653,864
13960,1,1,1238,1245,7
13961,1,1,552,1357,805
13962,1,0,19,0,-19
13963,1,1,531,1240,709
13964,0,0,173,0,-173
13965,1,1,291,2057,1766
13966,0,0,54,0,-54
13967,1,1,136,1329,1193
13968,0,0,13,0,-13
13969,0,0,11,0,-11
13970,0,0,18,0,-18
13971,1,0,32,0,-32
13972,0,0,8,0,-8
13973,1,1,233,2075,1842
13974,1,0,18,0,-18
13975,1,0,38,0,-38
13976,0,0,13,0,-13
13977,0,0,127,0,-127
13978,0,0,62,0,-62
13979,1,1,558,1293,735
13980,1,0,16,0,-16
13981,0,0,58,0,-58
13982,1,1,89,1237,1148
13983,0,0,12,0,-12
13984,1,1,1378,1566,188
13985,1,1,125,1431,1306
13986,1,0,17,0,-17
13987,1,0,24,0,-24
13988,1,0,15,0,-15
13989,1,1,166,1533,1367
13990,0,0,58,0,-58
13991,1,0,30,0,-30
13992,1,1,1019,1345,326
13993,1,1,1846,1420,-426
13994,0,0,138,0,-138
13995,1,0,15,0,-15
13996,1,1,60,1856,1796
13997,1,0,105,0,-105
13998,1,1,1178,1296,118
13999,0,0,9,0,-9
14000,1,0,18,0,-18
14001,1,1,431,1544,1113
14002,0,0,257,0,-257
14003,1,0,85,0,-85
14004,1,0,31,0,-31
14005,0,0,9,0,-9
14006,0,0,18,0,-18
14007,1,1,253,1207,954
14008,1,0,60,0,-60
14009,1,0,1,0,-1
14010,1,1,1315,1210,-105
14011,1,1,274,3064,2790
14012,1,0,8,0,-8
14013,1,1,141,1299,1158
14014,1,0,58,0,-58
14015,1,1,154,1664,1510
14016,0,0,68,0,-68
14017,0,0,110,0,-110
14018,1,0,44,0,-44
14019,1,0,28,0,-28
14020,1,1,474,1306,832
14021,0,0,163,0,-163
14022,1,0,86,0,-86
14023,1,0,127,0,-127
14024,1,0,38,0,-38
14025,1,1,143,1460,1317
14026,1,1,1572,1935,363
14027,1,1,243,1218,975
14028,1,1,719,1485,766
14029,1,1,94,1357,1263
14030,0,0,85,0,-85
14031,1,1,261,1870,1609
14032,0,0,8,0,-8
14033,1,1,312,1849,1537
14034,1,1,206,1581,1375
14035,0,0,88,0,-88
14036,1,1,760,1504,744
14037,1,0,47,0,-47
14038,1,0,109,0,-109
14039,1,1,103,1390,1287
14040,0,0,23,0,-23
14041,1,1,667,1427,760
14042,1,1,558,1210,652
14043,1,1,1163,1982,819
14044,1,1,462,1528,1066
14045,0,0,72,0,-72
14046,0,0,2,0,-2
14047,0,0,61,0,-61
14048,1,1,359,1320,961
14049,1,1,931,1259,328
14050,0,0,7,0,-7
14051,1,0,112,0,-112
14052,1,1,203,1573,1370
14053,1,1,433,1228,795
14054,1,0,3,0,-3
14055,0,0,63,0,-63
14056,1,0,271,0,-271
14057,1,1,691,5501,4810
14058,1,1,1727,1366,-361
14059,0,0,29,0,-29
14060,0,0,47,0,-47
14061,1,1,56,1675,1619
14062,0,0,121,0,-121
14063,1,0,1,0,-1
14064,1,1,44,1229,1185
14065,1,1,227,1404,1177
14066,1,1,160,1232,1072
14067,1,0,243,0,-243
14068,1,0,60,0,-60
14069,1,0,69,0,-69
14070,0,0,40,0,-40
14071,0,0,7,0,-7
14072,1,0,5,0,-5
14073,1,1,1126,1411,285
14074,0,0,20,0,-20
14075,1,0,113,0,-113
14076,1,0,133,0,-133
14077,0,0,6,0,-6
14078,1,0,159,0,-159
14079,0,0,10,0,-10
14080,0,0,87,0,-87
14081,1,1,772,1802,1030
14082,0,0,47,0,-47
14083,0,0,107,0,-107
14084,1,0,97,0,-97
14085,1,1,332,1570,1238
14086,0,0,8,0,-8
14087,0,0,0,0,0
14088,1,0,85,0,-85
14089,0,0,23,0,-23
14090,0,0,10,0,-10
14091,0,0,11,0,-11
14092,0,0,43,0,-43
14093,1,0,19,0,-19
14094,1,0,18,0,-18
14095,1,0,10,0,-10
14096,1,0,7,0,-7
14097,1,1,532,1376,844
14098,1,0,32,0,-32
14099,1,1,305,1368,1063
14100,0,0,13,0,-13
14101,1,1,1887,1385,-502
14102,1,1,10,1811,1801
14103,1,0,53,0,-53
14104,0,0,12,0,-12
14105,0,0,11,0,-11
14106,0,0,54,0,-54
14107,1,0,12,0,-12
14108,1,0,74,0,-74
14109,0,0,6,0,-6
14110,0,0,63,0,-63
14111,1,0,22,0,-22
14112,1,1,633,1215,582
14113,1,1,924,1591,667
14114,1,1,600,1238,638
14115,0,0,74,0,-74
14116,0,0,87,0,-87
14117,0,0,75,0,-75
14118,1,1,92,1255,1163
14119,1,0,17,0,-17
14120,0,0,142,0,-142
14121,1,0,55,0,-55
14122,0,0,6,0,-6
14123,1,1,621,1289,668
14124,1,0,1,0,-1
14125,0,0,0,0,0
14126,0,0,84,0,-84
14127,0,0,132,0,-132
14128,1,1,100,1727,1627
14129,1,0,134,0,-134
14130,0,0,128,0,-128
14131,1,1,661,1655,994
14132,1,0,20,0,-20
14133,1,0,33,0,-33
14134,1,1,47,1225,1178
14135,0,0,46,0,-46
14136,0,0,41,0,-41
14137,0,0,21,0,-21
14138,1,1,814,2291,1477
14139,1,0,61,0,-61
14140,1,0,8,0,-8
14141,1,0,38,0,-38
14142,0,0,26,0,-26
14143,0,0,16,0,-16
14144,1,1,862,1258,396
14145,1,1,323,1396,1073
14146,0,0,24,0,-24
14147,0,0,15,0,-15
14148,1,1,251,1468,1217
14149,0,0,106,0,-106
14150,1,1,196,1305,1109
14151,1,0,18,0,-18
14152,1,0,65,0,-65
14153,1,1,347,1343,996
14154,1,1,238,3398,3160
14155,0,0,0,0,0
14156,0,0,40,0,-40
14157,0,0,23,0,-23
14158,0,0,119,0,-119
14159,1,1,533,1211,678
14160,1,0,4,0,-4
14161,1,0,16,0,-16
14162,0,0,35,0,-35
14163,1,1,853,1848,995
14164,1,1,1125,1298,173
14165,1,1,629,1227,598
14166,1,0,74,0,-74
14167,1,0,40,0,-40
14168,1,0,8,0,-8
14169,1,0,94,0,-94
14170,1,0,46,0,-46
14171,1,1,166,1285,1119
14172,1,1,698,1357,659
14173,1,0,91,0,-91
14174,1,1,98,1868,1770
14175,0,0,57,0,-57
14176,1,0,154,0,-154
14177,0,0,34,0,-34
14178,1,0,117,0,-117
14179,1,0,29,0,-29
14180,1,0,27,0,-27
14181,1,0,56,0,-56
14182,1,1,354,1598,1244
14183,0,0,69,0,-69
14184,0,0,41,0,-41
14185,1,1,298,1300,1002
14186,1,1,359,1416,1057
14187,1,0,12,0,-12
14188,0,0,19,0,-19
14189,1,0,14,0,-14
14190,0,0,4,0,-4
14191,0,0,35,0,-35
14192,0,0,8,0,-8
14193,0,0,110,0,-110
14194,0,0,44,0,-44
14195,1,1,131,1261,1130
14196,1,0,11,0,-11
14197,0,0,45,0,-45
14198,0,0,6,0,-6
14199,1,1,1295,1334,39
14200,1,0,72,0,-72
14201,0,0,79,0,-79
14202,1,1,572,1201,629
14203,1,0,93,0,-93
14204,0,0,59,0,-59
14205,1,0,37,0,-37
14206,1,1,385,1341,956
14207,1,0,75,0,-75
14208,1,1,1304,1296,-8
14209,0,0,13,0,-13
14210,0,0,13,0,-13
14211,0,0,87,0,-87
14212,0,0,14,0,-14
14213,1,1,204,1462,1258
14214,0,0,193,0,-193
14215,1,0,8,0,-8
14216,1,1,683,1332,649
14217,1,1,545,1360,815
14218,0,0,11,0,-11
14219,0,0,23,0,-23
14220,0,0,76,0,-76
14221,1,1,428,1329,901
14222,1,0,18,0,-18
14223,1,0,6,0,-6
14224,1,0,20,0,-20
14225,1,1,594,1381,787
14226,1,1,1631,1225,-406
14227,0,0,30,0,-30
14228,1,0,64,0,-64
14229,1,1,658,1265,607
14230,1,1,359,1360,1001
14231,0,0,12,0,-12
14232,1,0,25,0,-25
14233,1,1,368,1565,1197
14234,0,0,19,0,-19
14235,0,0,1,0,-1
14236,0,0,30,0,-30
14237,0,0,45,0,-45
14238,0,0,115,0,-115
14239,0,0,120,0,-120
14240,1,1,547,3393,2846
14241,1,0,0,0,0
14242,0,0,28,0,-28
14243,1,0,2,0,-2
14244,0,0,46,0,-46
14245,1,1,392,2217,1825
14246,1,1,108,1654,1546
14247,1,1,325,1857,1532
14248,1,1,520,1483,963
14249,1,1,132,1225,1093
14250,1,0,37,0,-37
14251,1,1,487,1327,840
14252,1,1,821,1301,480
14253,1,0,149,0,-149
14254,1,1,246,1349,1103
14255,1,1,296,1203,907
14256,1,1,943,1643,700
14257,0,0,29,0,-29
14258,0,0,4,0,-4
14259,0,0,21,0,-21
14260,0,0,6,0,-6
14261,1,0,39,0,-39
14262,1,1,1447,1447,0
14263,0,0,6,0,-6
14264,0,0,13,0,-13
14265,1,0,8,0,-8
14266,0,0,30,0,-30
14267,1,0,0,0,0
14268,0,0,37,0,-37
14269,1,0,53,0,-53
14270,0,0,2,0,-2
14271,1,0,16,0,-16
14272,1,0,10,0,-10
14273,1,0,44,0,-44
14274,0,0,58,0,-58
14275,1,0,58,0,-58
14276,0,0,81,0,-81
14277,0,0,196,0,-196
14278,0,0,27,0,-27
14279,1,0,4,0,-4
14280,1,1,535,2265,1730
14281,1,1,457,1460,1003
14282,0,0,78,0,-78
14283,0,0,16,0,-16
14284,1,0,2,0,-2
14285,0,0,12,0,-12
14286,0,0,5,0,-5
14287,0,0,3,0,-3
14288,1,0,7,0,-7
14289,1,1,1065,1948,883
14290,0,0,3,0,-3
14291,0,0,47,0,-47
14292,1,1,979,1384,405
14293,0,0,26,0,-26
14294,1,0,102,0,-102
14295,0,0,90,0,-90
14296,0,0,5,0,-5
14297,1,0,24,0,-24
14298,0,0,93,0,-93
14299,1,1,408,2153,1745
14300,0,0,128,0,-128
14301,1,1,104,1292,1188
14302,0,0,86,0,-86
14303,1,1,95,1438,1343
14304,0,0,59,0,-59
14305,1,1,760,1749,989
14306,1,0,47,0,-47
14307,0,0,11,0,-11
14308,0,0,97,0,-97
14309,1,1,700,1358,658
14310,1,0,57,0,-57
14311,1,1,182,1647,1465
14312,1,0,96,0,-96
14313,0,0,125,0,-125
14314,0,0,147,0,-147
14315,1,1,2609,2370,-239
14316,0,0,2,0,-2
14317,0,0,127,0,-127
14318,1,1,393,1252,859
14319,0,0,47,0,-47
14320,1,1,303,3197,2894
14321,1,0,160,0,-160
14322,1,1,943,1220,277
14323,0,0,4,0,-4
14324,0,0,72,0,-72
14325,1,0,3,0,-3
14326,1,0,26,0,-26
14327,1,1,2129,1225,-904
14328,1,0,184,0,-184
14329,0,0,89,0,-89
14330,0,0,21,0,-21
14331,1,1,141,1299,1158
14332,1,1,575,1446,871
14333,1,0,70,0,-70
14334,1,1,84,1461,1377
14335,0,0,17,0,-17
14336,0,0,13,0,-13
14337,1,1,156,1445,1289
14338,0,0,39,0,-39
14339,1,0,9,0,-9
14340,1,0,46,0,-46
14341,1,1,707,1307,600
14342,1,1,164,1614,1450
14343,1,0,14,0,-14
14344,1,0,17,0,-17
14345,0,0,33,0,-33
14346,0,0,119,0,-119
14347,0,0,66,0,-66
14348,0,0,85,0,-85
14349,1,0,9,0,-9
14350,0,0,52,0,-52
14351,0,0,107,0,-107
14352,0,0,25,0,-25
14353,0,0,19,0,-19
14354,1,0,46,0,-46
14355,1,0,16,0,-16
14356,0,0,49,0,-49
14357,0,0,101,0,-101
14358,0,0,21,0,-21
14359,0,0,63,0,-63
14360,0,0,30,0,-30
14361,1,1,1142,1442,300
14362,1,1,1669,1595,-74
14363,1,0,183,0,-183
14364,1,0,79,0,-79
14365,0,0,70,0,-70
14366,1,1,148,1820,1672
14367,1,0,58,0,-58
14368,1,1,58,1939,1881
14369,0,0,69,0,-69
14370,1,0,3,0,-3
14371,0,0,63,0,-63
14372,1,0,2,0,-2
14373,1,1,756,1483,727
14374,0,0,14,0,-14
14375,1,1,177,1327,1150
14376,1,1,1472,1306,-166
14377,0,0,70,0,-70
14378,1,0,3,0,-3
14379,0,0,80,0,-80
14380,1,0,65,0,-65
14381,1,0,27,0,-27
14382,0,0,126,0,-126
14383,1,1,298,1223,925
14384,1,0,63,0,-63
14385,0,0,210,0,-210
14386,1,0,1,0,-1
14387,0,0,64,0,-64
14388,1,0,116,0,-116
14389,0,0,16,0,-16
14390,0,0,86,0,-86
14391,0,0,26,0,-26
14392,1,0,109,0,-109
14393,0,0,36,0,-36
14394,0,0,58,0,-58
14395,1,0,14,0,-14
14396,0,0,42,0,-42
14397,0,0,34,0,-34
14398,1,0,29,0,-29
14399,0,0,119,0,-119
14400,1,0,121,0,-121
14401,0,0,55,0,-55
14402,0,0,2,0,-2
14403,1,1,629,1640,1011
14404,1,0,0,0,0
14405,1,1,1856,1349,-507
14406,1,1,202,1542,1340
14407,0,0,12,0,-12
14408,1,1,316,1437,1121
14409,1,0,0,0,0
14410,0,0,17,0,-17
14411,0,0,32,0,-32
14412,0,0,137,0,-137
14413,1,1,1024,1293,269
14414,1,1,1342,1666,324
14415,1,0,114,0,-114
14416,0,0,32,0,-32
14417,0,0,18,0,-18
14418,1,0,281,0,-281
14419,1,0,6,0,-6
14420,1,0,16,0,-16
14421,0,0,12,0,-12
14422,1,1,406,6107,5701
14423,1,0,58,0,-58
14424,1,1,1571,1421,-150
14425,1,1,1039,1360,321
14426,0,0,19,0,-19
14427,1,1,504,1252,748
14428,1,1,418,1288,870
14429,1,1,409,1367,958
14430,1,0,57,0,-57
14431,0,0,60,0,-60
14432,1,0,44,0,-44
14433,1,1,13,2332,2319
14434,0,0,42,0,-42
14435,1,0,64,0,-64
14436,1,1,290,1681,1391
14437,1,1,946,1457,511
14438,1,0,39,0,-39
14439,0,0,9,0,-9
14440,1,0,5,0,-5
14441,1,0,105,0,-105
14442,1,0,41,0,-41
14443,0,0,13,0,-13
14444,0,0,3,0,-3
14445,1,0,16,0,-16
14446,0,0,0,0,0
14447,1,0,37,0,-37
14448,1,0,77,0,-77
14449,1,0,27,0,-27
14450,1,1,412,1731,1319
14451,1,0,166,0,-166
14452,1,0,26,0,-26
14453,1,1,483,2218,1735
14454,0,0,52,0,-52
14455,1,1,345,1311,966
14456,1,1,490,1441,951
14457,1,0,108,0,-108
14458,1,1,399,1228,829
14459,0,0,116,0,-116
14460,1,1,362,1758,1396
14461,0,0,15,0,-15
14462,1,1,81,1441,1360
14463,1,1,767,1676,909
14464,1,0,9,0,-9
14465,0,0,51,0,-51
14466,1,0,22,0,-22
14467,0,0,5,0,-5
14468,1,1,75,1286,1211
14469,0,0,71,0,-71
14470,1,1,498,2859,2361
14471,1,1,781,4050,3269
14472,1,1,305,1370,1065
14473,0,0,64,0,-64
14474,1,1,643,1363,720
14475,1,0,7,0,-7
14476,1,0,14,0,-14
14477,0,0,50,0,-50
14478,0,0,10,0,-10
14479,1,1,374,1398,1024
14480,1,0,173,0,-173
14481,0,0,10,0,-10
14482,1,1,656,1571,915
14483,1,0,39,0,-39
14484,0,0,51,0,-51
14485,0,0,29,0,-29
14486,1,1,873,1816,943
14487,1,1,636,1283,647
14488,0,0,7,0,-7
