ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
13397,1,0,13,0,-13
13398,0,0,59,0,-59
13399,1,0,68,0,-68
13400,1,1,152,2195,2043
13401,0,0,33,0,-33
13402,0,0,16,0,-16
13403,0,0,48,0,-48
13404,1,0,102,0,-102
13405,0,0,17,0,-17
13406,1,1,829,1240,411
13407,0,0,14,0,-14
13408,1,0,11,0,-11
13409,1,1,882,1211,329
13410,0,0,108,0,-108
13411,0,0,135,0,-135
13412,0,0,14,0,-14
13413,1,1,1076,1646,570
13414,1,0,60,0,-60
13415,1,1,1104,1240,136
13416,0,0,3,0,-3
13417,1,1,650,1335,685
13418,0,0,8,0,-8
13419,1,1,164,1325,1161
13420,1,1,1212,1481,269
13421,0,0,9,0,-9
13422,0,0,61,0,-61
13423,1,1,74,1226,1152
13424,1,0,122,0,-122
13425,1,0,34,0,-34
13426,0,0,21,0,-21
13427,1,0,55,0,-55
13428,1,0,21,0,-21
13429,1,0,32,0,-32
13430,1,1,234,1984,1750
13431,1,0,21,0,-21
13432,1,0,1,0,-1
13433,1,1,77,1259,1182
13434,1,0,16,0,-16
13435,0,0,6,0,-6
13436,1,1,795,1318,523
13437,0,0,52,0,-52
13438,1,1,80,1601,1521
13439,1,1,393,1437,1044
13440,0,0,11,0,-11
13441,1,0,114,0,-114
13442,1,0,0,0,0
13443,1,0,116,0,-116
13444,0,0,114,0,-114
13445,0,0,112,0,-112
13446,1,1,495,1388,893
13447,1,1,171,1412,1241
13448,1,0,23,0,-23
13449,1,0,42,0,-42
13450,0,0,19,0,-19
13451,0,0,85,0,-85
13452,0,0,20,0,-20
13453,1,0,61,0,-61
13454,1,0,3,0,-3
13455,0,0,55,0,-55
13456,1,1,496,2949,2453
13457,1,0,105,0,-105
13458,1,1,445,2042,1597
13459,0,0,6,0,-6
13460,1,1,484,1305,821
13461,1,0,38,0,-38
13462,0,0,15,0,-15
13463,1,0,6,0,-6
13464,0,0,84,0,-84
13465,1,0,52,0,-52
13466,1,0,0,0,0
13467,1,1,82,1430,1348
13468,0,0,53,0,-53
13469,0,0,14,0,-14
13470,1,1,300,1485,1185
13471,0,0,173,0,-173
13472,1,0,17,0,-17
13473,0,0,51,0,-51
13474,1,0,107,0,-107
13475,1,0,52,0,-52
13476,1,0,10,0,-10
13477,0,0,38,0,-38
13478,0,0,10,0,-10
13479,0,0,135,0,-135
13480,0,0,82,0,-82
13481,1,1,1171,1216,45
13482,0,0,97,0,-97
13483,1,1,952,1261,309
13484,0,0,0,0,0
13485,1,1,702,1210,508
13486,1,1,636,1391,755
13487,1,0,29,0,-29
13488,1,1,222,1298,1076
13489,1,1,194,2289,2095
13490,0,0,123,0,-123
13491,1,1,114,1547,1433
13492,0,0,67,0,-67
13493,1,1,198,1313,1115
13494,0,0,24,0,-24
13495,1,1,591,1241,650
13496,1,1,1066,1293,227
13497,1,0,26,0,-26
13498,0,0,66,0,-66
13499,1,0,28,0,-28
13500,1,0,47,0,-47
13501,1,0,72,0,-72
13502,1,1,414,1794,1380
13503,1,0,9,0,-9
13504,1,0,18,0,-18
13505,0,0,24,0,-24
13506,1,1,223,1826,1603
13507,0,0,6,0,-6
13508,1,0,14,0,-14
13509,1,0,81,0,-81
13510,0,0,76,0,-76
13511,1,0,29,0,-29
13512,0,0,34,0,-34
13513,1,0,16,0,-16
13514,0,0,81,0,-81
13515,0,0,14,0,-14
13516,0,0,54,0,-54
13517,1,0,19,0,-19
13518,0,0,60,0,-60
13519,0,0,60,0,-60
13520,1,1,2107,1237,-870
13521,1,0,11,0,-11
13522,0,0,21,0,-21
13523,1,1,1222,1531,309
13524,1,0,1,0,-1
13525,1,0,26,0,-26
13526,1,1,1019,3288,2269
13527,0,0,7,0,-7
13528,1,0,48,0,-48
13529,1,1,594,1629,1035
13530,0,0,59,0,-59
13531,0,0,107,0,-107
13532,1,1,91,1510,1419
13533,1,0,86,0,-86
13534,0,0,17,0,-17
13535,0,0,0,0,0
13536,0,0,20,0,-20
13537,1,0,32,0,-32
13538,0,0,33,0,-33
13539,0,0,95,0,-95
13540,0,0,18,0,-18
13541,1,0,61,0,-61
13542,0,0,20,0,-20
13543,0,0,119,0,-119
13544,1,0,34,0,-34
13545,1,1,213,3087,2874
13546,1,1,202,1491,1289
13547,1,0,26,0,-26
13548,1,0,8,0,-8
13549,0,0,11,0,-11
13550,1,1,214,1730,1516
13551,0,0,288,0,-288
13552,0,0,57,0,-57
13553,1,0,16,0,-16
13554,0,0,88,0,-88
13555,1,0,8,0,-8
13556,0,0,33,0,-33
13557,1,0,68,0,-68
13558,0,0,46,0,-46
13559,1,1,1004,1734,730
13560,0,0,39,0,-39
13561,1,0,8,0,-8
13562,0,0,38,0,-38
13563,0,0,100,0,-100
13564,1,1,392,1596,1204
13565,0,0,57,0,-57
13566,1,0,4,0,-4
13567,1,0,134,0,-134
13568,0,0,0,0,0
13569,1,1,177,1258,1081
13570,1,0,86,0,-86
13571,0,0,16,0,-16
13572,1,0,205,0,-205
13573,0,0,53,0,-53
13574,1,1,407,1975,1568
13575,1,1,517,2504,1987
13576,1,0,43,0,-43
13577,1,1,219,1343,1124
13578,1,1,451,1904,1453
13579,1,0,62,0,-62
13580,1,1,709,1273,564
13581,1,1,206,1292,1086
13582,0,0,9,0,-9
13583,1,0,134,0,-134
13584,1,1,265,2122,1857
13585,1,0,30,0,-30
13586,1,0,123,0,-123
13587,1,0,48,0,-48
13588,1,1,433,1633,1200
13589,1,1,333,1486,1153
13590,1,0,23,0,-23
13591,1,0,1,0,-1
13592,0,0,24,0,-24
13593,1,1,886,1234,348
13594,0,0,30,0,-30
13595,1,1,146,1518,1372
13596,1,0,6,0,-6
13597,1,0,64,0,-64
13598,0,0,15,0,-15
13599,0,0,1,0,-1
13600,1,0,0,0,0
13601,0,0,71,0,-71
13602,1,0,60,0,-60
13603,1,1,136,1782,1646
13604,1,1,310,1768,1458
13605,1,0,25,0,-25
13606,1,0,50,0,-50
13607,1,1,262,1292,1030
13608,0,0,89,0,-89
13609,0,0,38,0,-38
13610,1,0,66,0,-66
13611,0,0,20,0,-20
13612,0,0,16,0,-16
13613,0,0,4,0,-4
13614,0,0,8,0,-8
13615,1,1,474,1578,1104
13616,1,0,30,0,-30
13617,1,0,37,0,-37
13618,1,1,249,1205,956
13619,0,0,11,0,-11
13620,1,1,180,1246,1066
13621,1,0,12,0,-12
13622,1,0,3,0,-3
13623,0,0,15,0,-15
13624,1,0,3,0,-3
13625,1,0,41,0,-41
13626,0,0,29,0,-29
13627,1,1,3635,1309,-2326
13628,0,0,41,0,-41
13629,1,0,34,0,-34
13630,1,1,499,1300,801
13631,1,1,284,1385,1101
13632,1,1,255,2087,1832
13633,1,1,86,1551,1465
13634,1,1,327,2406,2079
13635,1,1,50,3522,3472
13636,1,1,347,1480,1133
13637,1,1,352,1613,1261
13638,0,0,0,0,0
13639,0,0,46,0,-46
13640,0,0,48,0,-48
13641,1,1,82,2329,2247
13642,1,1,329,1319,990
13643,1,0,8,0,-8
13644,1,0,101,0,-101
13645,1,1,611,1339,728
13646,1,0,30,0,-30
13647,0,0,28,0,-28
13648,0,0,8,0,-8
13649,1,0,17,0,-17
13650,0,0,59,0,-59
13651,0,0,2,0,-2
13652,1,0,28,0,-28
13653,0,0,50,0,-50
13654,0,0,30,0,-30
13655,1,0,28,0,-28
13656,0,0,15,0,-15
13657,1,0,18,0,-18
13658,0,0,86,0,-86
13659,0,0,6,0,-6
13660,1,0,61,0,-61
13661,0,0,253,0,-253
13662,0,0,6,0,-6
13663,0,0,53,0,-53
13664,1,1,1130,1376,246
13665,0,0,149,0,-149
13666,0,0,96,0,-96
13667,0,0,5,0,-5
13668,0,0,1,0,-1
13669,1,0,35,0,-35
13670,1,1,1056,1305,249
13671,1,1,913,1383,470
13672,0,0,1,0,-1
13673,1,1,170,1582,1412
13674,1,0,13,0,-13
13675,1,0,12,0,-12
13676,1,1,404,1243,839
13677,1,1,696,1266,570
13678,1,0,2,0,-2
13679,0,0,40,0,-40
13680,0,0,77,0,-77
13681,1,1,175,1225,1050
13682,1,1,68,1480,1412
13683,0,0,22,0,-22
13684,0,0,77,0,-77
13685,1,0,138,0,-138
13686,1,0,47,0,-47
13687,0,0,78,0,-78
13688,0,0,19,0,-19
13689,0,0,15,0,-15
13690,0,0,34,0,-34
13691,1,0,22,0,-22
13692,1,1,1958,1326,-632
13693,1,0,23,0,-23
13694,0,0,87,0,-87
13695,0,0,38,0,-38
13696,1,0,52,0,-52
13697,1,0,25,0,-25
13698,1,0,29,0,-29
13699,0,0,31,0,-31
13700,1,0,21,0,-21
13701,0,0,163,0,-163
13702,1,1,1140,1688,548
13703,1,0,71,0,-71
13704,1,1,752,1542,790
13705,1,0,88,0,-88
13706,0,0,8,0,-8
13707,1,1,105,1984,1879
13708,1,1,59,1635,1576
13709,1,1,769,1247,478
13710,0,0,66,0,-66
13711,1,1,513,1497,984
13712,1,0,68,0,-68
13713,1,0,16,0,-16
13714,1,0,35,0,-35
13715,1,0,8,0,-8
13716,1,0,37,0,-37
13717,1,0,84,0,-84
13718,0,0,14,0,-14
13719,0,0,17,0,-17
13720,0,0,34,0,-34
13721,1,0,9,0,-9
13722,1,0,33,0,-33
13723,1,0,21,0,-21
13724,0,0,48,0,-48
13725,1,0,33,0,-33
13726,1,1,75,1221,1146
13727,0,0,48,0,-48
13728,0,0,81,0,-81
13729,1,1,105,1537,1432
13730,1,1,52,2016,1964
13731,0,0,41,0,-41
13732,1,0,39,0,-39
13733,1,1,474,1708,1234
13734,1,0,236,0,-236
13735,1,0,9,0,-9
13736,1,1,208,3107,2899
13737,0,0,35,0,-35
13738,0,0,38,0,-38
13739,1,1,401,1360,959
13740,1,1,263,1836,1573
13741,0,0,49,0,-49
13742,1,1,1704,1613,-91
13743,0,0,21,0,-21
13744,1,0,43,0,-43
13745,1,1,859,1378,519
13746,0,0,26,0,-26
13747,1,1,816,1441,625
13748,0,0,125,0,-125
13749,1,1,190,1216,1026
13750,0,0,7,0,-7
13751,0,0,116,0,-116
13752,0,0,5,0,-5
13753,0,0,89,0,-89
13754,0,0,86,0,-86
13755,1,0,0,0,0
13756,0,0,35,0,-35
13757,0,0,3,0,-3
13758,0,0,39,0,-39
13759,1,0,7,0,-7
13760,1,1,526,1458,932
13761,1,0,86,0,-86
13762,1,1,743,1305,562
13763,0,0,3,0,-3
13764,1,1,1811,1592,-219
13765,1,0,55,0,-55
13766,1,0,40,0,-40
13767,0,0,45,0,-45
13768,1,1,318,1418,1100
13769,0,0,32,0,-32
13770,1,1,938,1638,700
13771,1,0,133,0,-133
13772,1,1,186,1324,1138
13773,1,0,28,0,-28
13774,1,1,97,1206,1109
13775,0,0,48,0,-48
13776,0,0,6,0,-6
13777,0,0,69,0,-69
13778,1,0,39,0,-39
13779,1,1,30,1301,1271
13780,1,0,56,0,-56
13781,1,1,518,1390,872
13782,0,0,16,0,-16
13783,1,0,33,0,-33
13784,0,0,55,0,-55
13785,1,1,296,1224,928
13786,1,1,785,1376,591
13787,0,0,42,0,-42
13788,0,0,210,0,-210
13789,1,0,3,0,-3
13790,1,1,460,2444,1984
13791,1,1,107,1454,1347
13792,1,1,610,1269,659
13793,1,1,866,1227,361
13794,0,0,14,0,-14
13795,0,0,64,0,-64
13796,1,1,253,1368,1115
13797,1,0,0,0,0
13798,0,0,34,0,-34
13799,0,0,105,0,-105
13800,1,0,11,0,-11
13801,1,1,189,1745,1556
13802,1,0,144,0,-144
13803,0,0,67,0,-67
13804,1,1,508,2217,1709
13805,0,0,120,0,-120
13806,0,0,67,0,-67
13807,0,0,107,0,-107
13808,1,0,18,0,-18
13809,1,0,62,0,-62
13810,1,1,1278,1596,318
13811,1,1,405,2152,1747
13812,1,0,211,0,-211
13813,1,1,188,2003,1815
13814,0,0,6,0,-6
13815,1,0,1,0,-1
13816,1,0,32,0,-32
13817,0,0,41,0,-41
13818,1,1,214,3163,2949
13819,0,0,48,0,-48
13820,1,0,21,0,-21
13821,1,0,14,0,-14
13822,0,0,105,0,-105
13823,0,0,9,0,-9
13824,0,0,58,0,-58
13825,0,0,6,0,-6
13826,1,1,317,1384,1067
13827,1,0,95,0,-95
13828,1,1,259,1222,963
13829,1,0,92,0,-92
13830,0,0,25,0,-25
13831,1,1,266,4202,3936
13832,1,0,52,0,-52
13833,0,0,63,0,-63
13834,0,0,37,0,-37
13835,1,0,18,0,-18
13836,1,1,539,3161,2622
13837,1,0,123,0,-123
13838,0,0,3,0,-3
13839,1,0,15,0,-15
13840,0,0,2,0,-2
13841,1,1,47,1508,1461
13842,1,0,37,0,-37
13843,1,1,77,1358,1281
13844,0,0,37,0,-37
13845,1,0,20,0,-20
13846,0,0,158,0,-158
13847,1,0,55,0,-55
13848,0,0,0,0,0
13849,0,0,57,0,-57
13850,1,0,44,0,-44
13851,0,0,91,0,-91
13852,0,0,148,0,-148
13853,0,0,1,0,-1
13854,0,0,3,0,-3
13855,1,1,1710,1956,246
13856,0,0,100,0,-100
13857,0,0,25,0,-25
13858,1,1,841,1312,471
13859,0,0,39,0,-39
13860,1,0,45,0,-45
13861,0,0,25,0,-25
13862,1,1,71,1240,1169
13863,1,1,1553,1429,-124
13864,1,0,0,0,0
13865,0,0,137,0,-137
13866,0,0,19,0,-19
13867,0,0,15,0,-15
13868,1,0,39,0,-39
13869,0,0,9,0,-9
13870,0,0,110,0,-110
13871,1,0,3,0,-3
13872,1,0,29,0,-29
13873,1,0,124,0,-124
13874,1,0,74,0,-74
13875,0,0,31,0,-31
13876,0,0,81,0,-81
13877,1,0,191,0,-191
13878,0,0,9,0,-9
13879,0,0,138,0,-138
13880,1,0,11,0,-11
13881,0,0,5,0,-5
13882,1,1,1643,1486,-157
13883,1,0,69,0,-69
13884,1,0,113,0,-113
13885,0,0,22,0,-22
13886,1,0,56,0,-56
13887,0,0,101,0,-101
13888,0,0,9,0,-9
13889,1,0,93,0,-93
13890,0,0,16,0,-16
13891,1,0,57,0,-57
13892,1,0,5,0,-5
13893,1,0,5,0,-5
13894,1,1,549,1369,820
13895,1,0,28,0,-28
13896,0,0,145,0,-145
13897,1,1,551,1273,722
13898,1,0,6,0,-6
13899,0,0,25,0,-25
13900,0,0,57,0,-57
13901,0,0,5,0,-5
13902,1,1,186,1260,1074
13903,0,0,10,0,-10
13904,1,0,32,0,-32
13905,0,0,2,0,-2
13906,1,0,8,0,-8
13907,1,0,129,0,-129
13908,1,0,2,0,-2
13909,1,0,10,0,-10
13910,1,0,19,0,-19
13911,0,0,21,0,-21
13912,0,0,5,0,-5
13913,1,1,15,1612,1597
13914,1,1,281,1371,1090
13915,1,0,86,0,-86
13916,1,0,19,0,-19
13917,1,1,223,2011,1788
13918,0,0,2,0,-2
13919,0,0,41,0,-41
13920,1,0,15,0,-15
13921,1,1,187,1552,1365
13922,1,1,617,1223,606
13923,1,1,133,1436,1303
13924,1,1,519,1325,806
13925,0,0,11,0,-11
13926,0,0,44,0,-44
13927,1,1,98,1268,1170
13928,1,0,64,0,-64
13929,1,0,13,0,-13
13930,0,0,10,0,-10
13931,1,0,119,0,-119
13932,0,0,36,0,-36
13933,0,0,21,0,-21
13934,0,0,9,0,-9
13935,0,0,163,0,-163
13936,0,0,94,0,-94
13937,1,0,15,0,-15
13938,0,0,36,0,-36
13939,1,0,71,0,-71
13940,0,0,69,0,-69
13941,0,0,6,0,-6
13942,1,1,437,1238,801
13943,1,1,1459,1251,-208
13944,1,1,733,1332,599
13945,1,0,16,0,-16
13946,1,1,935,1241,306
13947,1,0,1,0,-1
13948,0,0,119,0,-119
13949,1,0,10,0,-10
13950,1,1,295,1861,1566
13951,1,1,210,1304,1094
13952,1,1,932,1674,742
13953,0,0,8,0,-8
13954,1,1,259,1377,1118
13955,1,1,129,1269,1140
13956,0,0,38,0,-38
13957,1,1,206,1232,1026
13958,1,0,17,0,-17
13959,1,0,78,0,-78
13960,0,0,41,0,-41
13961,1,1,722,2209,1487
13962,1,1,168,1562,1394
13963,1,0,30,0,-30
13964,0,0,7,0,-7
13965,1,1,200,1465,1265
13966,1,1,425,1226,801
13967,1,1,161,1200,1039
13968,0,0,103,0,-103
13969,0,0,3,0,-3
13970,0,0,3,0,-3
13971,0,0,10,0,-10
13972,0,0,31,0,-31
13973,0,0,3,0,-3
13974,1,1,217,1265,1048
13975,1,0,73,0,-73
13976,1,0,51,0,-51
13977,0,0,44,0,-44
13978,0,0,18,0,-18
13979,1,0,13,0,-13
13980,0,0,1,0,-1
13981,1,1,779,1268,489
13982,0,0,159,0,-159
13983,1,1,1274,1493,219
13984,0,0,150,0,-150
13985,0,0,55,0,-55
13986,1,1,1360,1400,40
13987,1,0,64,0,-64
13988,0,0,50,0,-50
13989,1,1,222,1335,1113
13990,0,0,13,0,-13
13991,1,1,846,1251,405
13992,1,1,205,1349,1144
13993,0,0,3,0,-3
13994,0,0,54,0,-54
13995,0,0,32,0,-32
13996,1,0,87,0,-87
13997,1,1,235,1255,1020
13998,1,0,84,0,-84
13999,1,1,291,1298,1007
14000,1,0,39,0,-39
14001,1,1,573,1401,828
14002,0,0,7,0,-7
14003,0,0,15,0,-15
14004,1,1,1744,1216,-528
14005,1,0,30,0,-30
14006,0,0,9,0,-9
14007,0,0,191,0,-191
14008,1,0,58,0,-58
14009,1,1,546,1224,678
14010,0,0,10,0,-10
14011,1,1,2440,1330,-1110
14012,0,0,1,0,-1
14013,1,1,232,1305,1073
14014,0,0,24,0,-24
14015,0,0,56,0,-56
14016,1,0,21,0,-21
14017,1,0,7,0,-7
14018,0,0,68,0,-68
14019,1,1,328,1385,1057
14020,1,0,91,0,-91
14021,0,0,59,0,-59
14022,1,1,278,1456,1178
14023,0,0,223,0,-223
14024,1,0,67,0,-67
14025,1,0,5,0,-5
14026,1,0,97,0,-97
14027,1,0,13,0,-13
14028,1,0,61,0,-61
14029,0,0,12,0,-12
14030,0,0,15,0,-15
14031,1,1,573,1581,1008
14032,0,0,109,0,-109
14033,1,0,143,0,-143
14034,0,0,23,0,-23
14035,1,1,174,2203,2029
14036,0,0,94,0,-94
14037,0,0,61,0,-61
14038,1,1,33,1210,1177
14039,1,0,93,0,-93
14040,0,0,4,0,-4
14041,0,0,0,0,0
14042,1,1,272,1706,1434
14043,1,1,779,1245,466
14044,1,1,464,1766,1302
14045,0,0,63,0,-63
14046,1,1,567,1307,740
14047,1,0,57,0,-57
14048,0,0,11,0,-11
14049,1,0,11,0,-11
14050,0,0,191,0,-191
14051,1,1,2159,1380,-779
14052,0,0,162,0,-162
14053,1,0,123,0,-123
14054,1,1,1264,1234,-30
14055,1,0,93,0,-93
14056,0,0,89,0,-89
14057,1,0,126,0,-126
14058,1,1,1567,1417,-150
14059,1,0,5,0,-5
14060,1,0,25,0,-25
14061,0,0,16,0,-16
14062,0,0,12,0,-12
14063,1,0,8,0,-8
14064,1,0,4,0,-4
14065,0,0,49,0,-49
14066,0,0,66,0,-66
14067,0,0,81,0,-81
14068,1,1,668,1581,913
14069,0,0,71,0,-71
14070,1,0,147,0,-147
14071,0,0,58,0,-58
14072,1,1,813,1271,458
14073,1,0,70,0,-70
14074,1,0,72,0,-72
14075,1,1,156,1635,1479
14076,0,0,4,0,-4
14077,0,0,36,0,-36
14078,1,0,13,0,-13
14079,1,1,353,1290,937
14080,1,1,1111,1425,314
14081,1,1,33,2554,2521
14082,1,0,41,0,-41
14083,0,0,37,0,-37
14084,1,0,15,0,-15
14085,1,0,21,0,-21
14086,1,1,123,1240,1117
14087,0,0,29,0,-29
14088,1,1,1016,1282,266
14089,1,1,195,1413,1218
14090,0,0,43,0,-43
14091,1,0,24,0,-24
14092,1,1,739,1806,1067
14093,1,0,20,0,-20
14094,1,1,1517,1265,-252
14095,1,0,85,0,-85
14096,1,1,1411,1576,165
14097,0,0,9,0,-9
14098,1,1,426,1428,1002
14099,0,0,71,0,-71
14100,0,0,8,0,-8
14101,1,0,46,0,-46
14102,1,1,294,1826,1532
14103,1,1,404,2420,2016
14104,1,0,12,0,-12
14105,1,1,730,1550,820
14106,0,0,34,0,-34
14107,0,0,37,0,-37
14108,0,0,3,0,-3
14109,1,0,58,0,-58
14110,1,0,94,0,-94
14111,1,0,112,0,-112
14112,1,0,48,0,-48
14113,1,0,95,0,-95
14114,0,0,7,0,-7
14115,0,0,92,0,-92
14116,1,0,64,0,-64
14117,0,0,8,0,-8
14118,0,0,71,0,-71
14119,1,1,991,1210,219
14120,1,1,189,1305,1116
14121,1,0,19,0,-19
14122,1,1,248,1532,1284
14123,1,1,911,1503,592
14124,1,0,3,0,-3
14125,1,0,48,0,-48
14126,0,0,11,0,-11
14127,1,0,135,0,-135
14128,1,1,680,1599,919
14129,0,0,101,0,-101
14130,1,1,307,1326,1019
14131,1,1,446,1503,1057
14132,0,0,11,0,-11
14133,0,0,6,0,-6
14134,1,0,29,0,-29
14135,1,0,19,0,-19
14136,1,0,1,0,-1
14137,1,1,657,1204,547
14138,1,1,1659,1667,8
14139,1,1,365,1573,1208
14140,0,0,32,0,-32
14141,0,0,10,0,-10
14142,1,0,35,0,-35
14143,1,1,401,1519,1118
14144,1,0,11,0,-11
14145,0,0,37,0,-37
14146,1,0,34,0,-34
14147,1,0,9,0,-9
14148,1,0,16,0,-16
14149,1,1,73,1429,1356
14150,0,0,6,0,-6
14151,1,1,256,4951,4695
14152,1,1,498,1270,772
14153,0,0,38,0,-38
14154,1,0,24,0,-24
14155,0,0,20,0,-20
14156,1,1,386,1393,1007
14157,1,0,130,0,-130
14158,1,0,130,0,-130
14159,0,0,21,0,-21
14160,0,0,49,0,-49
14161,1,0,23,0,-23
14162,1,0,90,0,-90
14163,0,0,59,0,-59
14164,0,0,159,0,-159
14165,1,1,244,1917,1673
14166,0,0,48,0,-48
14167,0,0,22,0,-22
14168,0,0,0,0,0
14169,1,0,44,0,-44
14170,0,0,31,0,-31
14171,1,0,36,0,-36
14172,1,0,50,0,-50
14173,0,0,18,0,-18
14174,1,1,60,2346,2286
14175,1,0,72,0,-72
14176,1,0,63,0,-63
14177,0,0,19,0,-19
14178,1,0,18,0,-18
14179,1,0,2,0,-2
14180,0,0,3,0,-3
14181,1,0,45,0,-45
14182,1,0,13,0,-13
14183,1,0,46,0,-46
14184,0,0,42,0,-42
14185,0,0,9,0,-9
14186,1,0,153,0,-153
14187,1,0,12,0,-12
14188,0,0,1,0,-1
14189,0,0,4,0,-4
14190,1,1,305,1553,1248
14191,0,0,12,0,-12
14192,1,1,395,1434,1039
14193,0,0,1,0,-1
14194,1,1,1708,1782,74
14195,1,1,159,1632,1473
14196,1,1,108,1219,1111
14197,1,0,172,0,-172
14198,0,0,85,0,-85
14199,0,0,0,0,0
14200,0,0,243,0,-243
14201,0,0,36,0,-36
14202,1,0,80,0,-80
14203,0,0,6,0,-6
14204,1,0,68,0,-68
14205,1,0,50,0,-50
14206,1,1,663,1321,658
14207,1,0,60,0,-60
14208,1,0,104,0,-104
14209,1,0,78,0,-78
14210,1,1,134,1482,1348
14211,1,1,3218,1201,-2017
14212,0,0,15,0,-15
14213,1,0,99,0,-99
14214,1,1,48,7525,7477
14215,1,1,777,1392,615
14216,0,0,52,0,-52
14217,0,0,3,0,-3
14218,1,1,411,2522,2111
14219,1,1,294,1933,1639
14220,0,0,32,0,-32
14221,0,0,29,0,-29
14222,0,0,0,0,0
14223,0,0,8,0,-8
14224,0,0,76,0,-76
14225,1,1,824,1724,900
14226,0,0,21,0,-21
14227,1,0,83,0,-83
14228,1,0,6,0,-6
14229,1,0,23,0,-23
14230,0,0,34,0,-34
14231,0,0,12,0,-12
14232,0,0,12,0,-12
14233,1,1,392,1724,1332
14234,1,1,320,1826,1506
14235,0,0,24,0,-24
14236,1,0,175,0,-175
14237,1,0,50,0,-50
14238,1,1,275,1344,1069
14239,0,0,15,0,-15
14240,1,0,41,0,-41
14241,0,0,56,0,-56
14242,0,0,23,0,-23
14243,1,1,134,1295,1161
14244,1,1,1030,1615,585
14245,1,1,588,1373,785
14246,1,0,5,0,-5
14247,0,0,44,0,-44
14248,0,0,59,0,-59
14249,1,1,486,1573,1087
14250,0,0,76,0,-76
14251,1,0,120,0,-120
14252,0,0,76,0,-76
14253,0,0,158,0,-158
14254,0,0,85,0,-85
14255,1,1,768,2167,1399
14256,0,0,153,0,-153
14257,0,0,15,0,-15
14258,1,1,257,1201,944
14259,1,1,69,1394,1325
14260,0,0,181,0,-181
14261,1,0,31,0,-31
14262,1,0,14,0,-14
14263,1,0,92,0,-92
14264,1,0,5,0,-5
14265,1,1,763,1210,447
14266,1,1,554,1955,1401
14267,1,1,193,1774,1581
14268,0,0,72,0,-72
14269,0,0,52,0,-52
14270,0,0,28,0,-28
14271,1,0,31,0,-31
14272,1,0,21,0,-21
14273,0,0,7,0,-7
14274,0,0,11,0,-11
14275,0,0,85,0,-85
14276,0,0,14,0,-14
14277,0,0,20,0,-20
14278,0,0,4,0,-4
14279,0,0,50,0,-50
14280,1,1,2656,2969,313
14281,0,0,13,0,-13
14282,1,1,362,1202,840
14283,1,0,11,0,-11
14284,1,0,79,0,-79
14285,0,0,64,0,-64
14286,1,1,226,1739,1513
14287,0,0,42,0,-42
14288,1,1,1396,1473,77
14289,0,0,93,0,-93
14290,1,1,1954,1236,-718
14291,0,0,4,0,-4
14292,0,0,96,0,-96
14293,0,0,6,0,-6
14294,1,1,218,1374,1156
14295,1,0,19,0,-19
14296,1,1,294,4868,4574
14297,1,1,284,1205,921
14298,0,0,20,0,-20
14299,1,1,1183,1269,86
14300,1,0,15,0,-15
14301,1,0,0,0,0
14302,1,0,27,0,-27
14303,0,0,11,0,-11
14304,0,0,43,0,-43
14305,1,1,768,1423,655
14306,0,0,9,0,-9
14307,0,0,121,0,-121
14308,1,1,717,1580,863
14309,1,0,150,0,-150
14310,1,0,55,0,-55
14311,1,1,1275,1308,33
14312,1,0,28,0,-28
14313,1,1,183,2125,1942
14314,0,0,53,0,-53
14315,0,0,6,0,-6
14316,0,0,16,0,-16
14317,1,1,327,1282,955
14318,1,0,2,0,-2
14319,0,0,57,0,-57
14320,1,1,183,1288,1105
14321,1,0,22,0,-22
14322,0,0,19,0,-19
14323,1,1,314,1718,1404
14324,1,1,293,1550,1257
14325,1,1,610,1490,880
14326,1,0,28,0,-28
14327,1,1,41,1551,1510
14328,0,0,6,0,-6
14329,1,1,690,1379,689
14330,1,0,26,0,-26
14331,1,0,35,0,-35
14332,1,0,84,0,-84
14333,1,0,26,0,-26
14334,1,0,66,0,-66
14335,1,0,32,0,-32
14336,0,0,69,0,-69
14337,1,0,9,0,-9
14338,0,0,7,0,-7
14339,0,0,0,0,0
14340,0,0,132,0,-132
14341,0,0,60,0,-60
14342,1,1,219,1689,1470
14343,1,0,0,0,0
14344,0,0,63,0,-63
14345,1,1,378,2190,1812
14346,0,0,85,0,-85
14347,1,1,454,1223,769
14348,0,0,28,0,-28
14349,1,0,47,0,-47
14350,1,0,45,0,-45
14351,1,1,644,1930,1286
14352,1,1,678,1454,776
14353,1,0,208,0,-208
14354,1,0,8,0,-8
14355,0,0,24,0,-24
14356,1,1,514,1718,1204
14357,0,0,0,0,0
14358,0,0,121,0,-121
14359,1,1,903,1289,386
14360,0,0,7,0,-7
14361,0,0,198,0,-198
14362,1,1,74,1305,1231
14363,1,0,121,0,-121
14364,0,0,84,0,-84
14365,0,0,11,0,-11
14366,1,1,2071,1429,-642
14367,1,0,15,0,-15
14368,1,0,41,0,-41
14369,0,0,53,0,-53
14370,1,1,671,1638,967
14371,1,0,20,0,-20
14372,0,0,18,0,-18
14373,0,0,21,0,-21
14374,1,0,29,0,-29
14375,1,0,8,0,-8
14376,1,1,216,1696,1480
14377,1,0,39,0,-39
14378,0,0,19,0,-19
14379,0,0,140,0,-140
